Employee_ID,Age,Gender,Department,Job_Role,Education,Experience_Years,Monthly_Salary,Performance_Rating,Attendance_Percentage,Training_Hours,Promotions_Last_5_Years,Attrition
7517,37,Male,IT,Executive,Graduate,25,117862,3,60.73,3,2,No
7518,52,Male,Marketing,Manager,High School,9,50754,4,60.77,61,1,No
7519,26,Male,Sales,Manager,Graduate,28,114517,3,92.75,91,0,No
7520,44,Other,Sales,Senior Manager,Graduate,34,140985,2,89.57,56,3,Yes
7521,26,Female,HR,Team Lead,Diploma,27,116733,2,81.44,59,3,No
7522,47,Female,Marketing,Associate,High School,11,104192,2,69.95,34,1,No
7523,38,Female,Operations,Senior Manager,Diploma,6,146440,2,63.47,34,2,No
7524,44,Male,Marketing,Senior Manager,Diploma,15,112842,2,66.57,39,2,No
7525,57,Female,IT,Analyst,Post Graduate,19,56679,3,83.21,20,2,No
7526,44,Male,Marketing,Associate,High School,28,137177,2,81.83,26,0,No
7527,58,Other,HR,Team Lead,Diploma,34,71927,4,97.65,46,3,No
7528,54,Other,IT,Executive,PhD,27,87249,4,98.29,12,3,No
7529,35,Female,Finance,Associate,Graduate,6,93506,2,83.04,53,3,No
7530,31,Male,IT,Team Lead,High School,21,83863,4,93.66,5,0,No
7531,42,Male,Finance,Senior Manager,Post Graduate,13,32829,2,92.49,30,0,No
7532,44,Female,Operations,Senior Manager,Diploma,9,124752,4,90.1,86,1,No
7533,21,Other,IT,Senior Manager,PhD,1,79040,5,77.49,32,1,Yes
7534,38,Other,Sales,Senior Manager,Graduate,21,30320,1,75.58,8,3,Yes
7535,32,Other,Operations,Senior Manager,Graduate,15,47305,4,70.57,68,1,No
7536,48,Other,Finance,Associate,PhD,34,51441,4,97.48,43,1,No
7537,27,Other,HR,Associate,High School,10,96132,1,93.38,57,3,No
7538,43,Female,Operations,Associate,Graduate,32,120916,5,67.08,37,3,No
7539,41,Female,Operations,Team Lead,Graduate,33,147598,1,70.1,43,0,No
7540,54,Female,Operations,Senior Manager,Graduate,32,19030,4,83.25,67,0,No
7541,31,Other,Finance,Manager,Diploma,18,43024,2,76.54,31,3,Yes
7542,42,Other,Finance,Associate,Diploma,19,147889,5,68.56,2,2,No
7543,55,Female,IT,Manager,Graduate,9,72332,4,91.65,97,0,No
7544,49,Female,Sales,Analyst,Post Graduate,18,57858,2,60.06,58,1,No
7545,48,Other,Operations,Executive,Graduate,11,85323,2,73.73,11,3,No
7546,38,Male,IT,Associate,High School,9,79599,5,97.17,99,1,Yes
7547,34,Female,IT,Manager,Post Graduate,6,134912,4,90.43,45,1,No
7548,38,Other,Sales,Analyst,High School,10,141409,3,76.05,31,0,No
7549,48,Other,IT,Team Lead,PhD,15,61979,2,97.15,30,3,No
7550,44,Female,Sales,Executive,PhD,32,121752,1,96.03,12,0,No
7551,28,Male,HR,Senior Manager,Diploma,16,38836,3,62.1,48,0,No
7552,28,Other,Sales,Associate,Diploma,24,72964,1,65.12,85,0,No
7553,24,Female,Marketing,Associate,Diploma,30,62447,5,75.49,90,1,No
7554,47,Other,Sales,Senior Manager,PhD,0,19521,2,97.18,68,0,No
7555,56,Other,Sales,Team Lead,High School,19,59168,2,93.77,63,2,No
7556,25,Other,Marketing,Executive,Post Graduate,8,114152,5,61.91,25,3,No
7557,53,Other,Sales,Associate,Diploma,1,108754,2,80.49,48,2,No
7558,54,Male,Finance,Manager,PhD,0,34497,3,88.81,82,0,No
7559,50,Female,IT,Executive,Diploma,4,20987,3,71.04,22,3,No
7560,28,Female,IT,Analyst,Graduate,11,66091,5,88.9,91,2,No
7561,59,Female,HR,Associate,Post Graduate,13,61241,4,74.79,65,0,No
7562,46,Female,HR,Team Lead,High School,31,130010,2,70.96,2,3,No
7563,57,Female,Marketing,Manager,Diploma,8,41949,3,75.7,76,2,No
7564,54,Male,Finance,Executive,Graduate,32,22850,1,98.03,99,3,No
7565,27,Other,HR,Executive,Graduate,24,92908,2,96.21,20,3,No
7566,48,Other,IT,Manager,Post Graduate,13,142090,3,96.56,45,0,No
7567,59,Female,HR,Analyst,PhD,8,94744,3,96.7,38,0,No
7568,59,Other,HR,Analyst,PhD,26,48632,3,67.13,77,0,No
7569,48,Other,Sales,Executive,Diploma,18,145097,4,95.84,37,3,No
7570,34,Other,HR,Senior Manager,Diploma,24,19553,5,68.49,27,1,Yes
7571,58,Female,Marketing,Manager,PhD,31,121359,4,93.53,68,2,No
7572,24,Female,IT,Associate,High School,21,53105,1,81.68,44,2,Yes
7573,38,Male,Marketing,Analyst,High School,28,125850,1,69.6,61,3,No
7574,45,Female,Marketing,Associate,Graduate,27,148069,5,75.94,16,0,No
7575,27,Male,Operations,Analyst,Post Graduate,12,55583,5,77.34,39,1,No
7576,58,Female,Finance,Analyst,High School,27,132551,3,89.33,34,3,No
7577,48,Other,Operations,Team Lead,Diploma,2,55305,1,84.24,81,3,No
7578,25,Male,Operations,Associate,High School,29,112375,3,92.67,56,1,No
7579,23,Male,Sales,Senior Manager,Post Graduate,10,80443,5,75.87,84,3,No
7580,51,Male,Marketing,Analyst,Diploma,1,127440,1,89.74,24,3,Yes
7581,40,Female,Finance,Senior Manager,Post Graduate,8,68472,3,91.71,94,3,No
7582,39,Male,IT,Executive,PhD,32,59889,2,62.53,14,1,No
7583,31,Female,IT,Executive,Post Graduate,25,39438,2,75.03,18,1,No
7584,23,Male,Finance,Team Lead,Post Graduate,15,17531,3,95.44,50,3,No
7585,43,Female,Marketing,Senior Manager,Post Graduate,24,59315,4,88.2,12,2,No
7586,27,Male,Marketing,Manager,Diploma,0,84979,3,76.74,95,1,No
7587,43,Other,Sales,Team Lead,Post Graduate,20,29676,1,67.32,94,2,No
7588,27,Other,Sales,Analyst,Post Graduate,19,36178,5,63.86,77,3,No
7589,54,Male,Operations,Executive,Graduate,4,52145,3,69.17,24,0,Yes
7590,39,Female,IT,Executive,Diploma,16,17837,1,69.79,82,0,No
7591,29,Female,Sales,Manager,Post Graduate,0,122950,1,74.83,22,0,Yes
7592,38,Female,Finance,Team Lead,High School,12,112764,2,67.08,82,3,No
7593,45,Other,IT,Senior Manager,Post Graduate,17,89734,3,65.84,80,1,No
7594,34,Other,Marketing,Executive,High School,3,19828,4,93.76,58,2,No
7595,45,Other,IT,Analyst,PhD,13,67068,4,69.98,15,2,No
7596,39,Female,HR,Manager,PhD,4,47705,5,82.46,95,1,No
7597,59,Female,IT,Manager,Diploma,32,99305,5,67.97,94,2,No
7598,35,Female,Sales,Associate,Diploma,25,134393,2,79.67,50,3,No
7599,36,Male,Finance,Manager,PhD,3,26249,3,71.07,9,1,No
7600,47,Male,Marketing,Analyst,Diploma,29,98837,5,63.47,71,1,No
7601,30,Male,Marketing,Manager,High School,16,31497,3,99.29,54,1,No
7602,24,Other,Sales,Senior Manager,High School,27,85134,4,78.31,61,2,No
7603,39,Other,Sales,Associate,Graduate,5,34762,1,75.72,44,1,Yes
7604,48,Female,Sales,Senior Manager,Diploma,26,33328,4,67.96,65,1,No
7605,41,Male,HR,Team Lead,Diploma,6,88872,2,79.81,24,0,No
7606,34,Female,Finance,Team Lead,Graduate,0,37067,3,85.41,57,0,No
7607,53,Male,HR,Senior Manager,Post Graduate,9,139985,1,72.19,90,1,No
7608,30,Male,Sales,Analyst,High School,12,29008,1,79.22,63,1,No
7609,39,Female,Finance,Associate,Post Graduate,31,27965,2,69.48,43,0,Yes
7610,50,Female,Sales,Team Lead,Graduate,13,128220,1,81.11,23,3,No
7611,42,Male,Finance,Manager,Diploma,32,142098,3,91.49,50,0,No
7612,23,Male,Marketing,Senior Manager,Post Graduate,29,103011,4,62.41,62,3,Yes
7613,57,Other,HR,Executive,Diploma,8,106938,3,80.71,23,3,No
7614,38,Female,Operations,Analyst,Graduate,5,50110,5,75.97,47,2,No
7615,31,Female,Sales,Analyst,PhD,9,132421,1,62.96,19,3,Yes
7616,22,Female,Sales,Senior Manager,Diploma,10,134925,1,97.62,31,2,Yes
7617,32,Female,IT,Executive,Post Graduate,19,62262,3,70.39,33,0,No
7618,26,Male,Operations,Analyst,Post Graduate,24,109989,2,82.58,92,3,No
7619,49,Other,Marketing,Associate,Graduate,11,119176,3,74.9,51,3,No
7620,50,Female,Sales,Team Lead,Post Graduate,21,64198,4,70.85,37,2,No
7621,22,Male,HR,Associate,High School,11,53815,2,81.09,13,2,No
7622,29,Male,Marketing,Executive,Diploma,13,118013,1,87.56,23,3,Yes
7623,22,Male,Sales,Associate,High School,13,44456,1,91.42,98,2,No
7624,49,Male,HR,Manager,Graduate,1,38531,2,85.36,82,3,No
7625,53,Male,IT,Team Lead,High School,1,44819,2,81.05,71,1,No
7626,30,Female,IT,Executive,High School,5,39247,2,91.09,7,0,No
7627,54,Female,HR,Senior Manager,Diploma,24,16187,1,80.7,5,2,No
7628,28,Other,Marketing,Analyst,Diploma,2,52033,1,98.97,74,0,No
7629,57,Female,HR,Team Lead,PhD,22,90398,1,81.07,42,1,No
7630,53,Male,Operations,Senior Manager,High School,8,146583,1,72.69,54,3,Yes
7631,26,Other,HR,Executive,Diploma,30,53219,1,77.85,76,2,No
7632,39,Male,IT,Manager,High School,27,85858,3,79.6,26,3,No
7633,52,Male,IT,Analyst,High School,24,73487,3,71.34,23,3,No
7634,47,Female,IT,Analyst,Graduate,34,131764,3,66.35,91,1,No
7635,21,Male,Operations,Team Lead,Graduate,0,116314,2,77.26,66,3,No
7636,53,Female,Sales,Senior Manager,High School,1,149817,1,95.88,5,1,No
7637,52,Male,Operations,Executive,Graduate,14,39405,3,70.22,65,2,No
7638,25,Other,Sales,Executive,Diploma,15,80025,2,74.47,96,1,No
7639,37,Male,Operations,Senior Manager,High School,22,146630,4,90.31,15,0,No
7640,28,Female,Finance,Analyst,Graduate,34,21200,5,63.29,56,3,No
7641,54,Male,Sales,Senior Manager,Diploma,7,87162,4,93.0,61,1,No
7642,29,Female,Marketing,Associate,High School,6,71161,4,88.81,90,1,No
7643,43,Female,Marketing,Executive,High School,20,18225,5,81.99,84,3,Yes
7644,55,Other,IT,Senior Manager,Graduate,34,81940,2,68.38,64,2,No
7645,27,Female,Operations,Analyst,Diploma,32,104864,5,63.71,17,0,No
7646,35,Other,HR,Team Lead,High School,34,28459,2,69.27,79,0,Yes
7647,40,Other,IT,Associate,High School,17,86182,4,90.46,37,2,No
7648,45,Male,HR,Analyst,PhD,18,99080,5,97.34,17,3,No
7649,23,Other,Operations,Manager,High School,9,48418,4,89.52,13,2,No
7650,44,Female,IT,Manager,PhD,3,143655,5,81.1,25,2,No
7651,54,Female,IT,Senior Manager,PhD,29,137813,5,98.03,69,0,No
7652,42,Other,Marketing,Analyst,Diploma,32,71471,1,93.14,10,2,No
7653,31,Male,HR,Analyst,Post Graduate,3,77705,3,86.23,1,3,No
7654,28,Other,Finance,Executive,PhD,8,70203,3,61.52,24,2,No
7655,59,Other,Finance,Team Lead,Diploma,16,28971,4,71.51,66,0,No
7656,55,Female,IT,Associate,Graduate,23,34719,4,72.33,60,2,No
7657,58,Male,Operations,Analyst,PhD,12,147684,4,73.89,39,2,No
7658,28,Male,IT,Associate,Post Graduate,25,100987,1,75.58,29,3,No
7659,57,Male,Marketing,Senior Manager,Graduate,18,19476,1,97.57,8,1,No
7660,47,Male,HR,Executive,PhD,16,57990,4,89.67,29,1,No
7661,48,Female,IT,Associate,PhD,29,68878,1,87.68,20,0,Yes
7662,54,Male,Operations,Associate,Post Graduate,25,51654,5,77.06,85,3,No
7663,52,Male,Finance,Associate,High School,12,27191,5,73.5,44,3,Yes
7664,35,Male,HR,Associate,Post Graduate,17,22650,5,64.78,11,1,No
7665,37,Female,IT,Associate,Diploma,20,124028,3,78.14,41,2,No
7666,53,Female,HR,Executive,Diploma,33,97596,5,68.21,52,0,No
7667,36,Male,Marketing,Senior Manager,Post Graduate,8,63512,3,75.64,29,2,No
7668,49,Female,Finance,Associate,Post Graduate,29,38387,5,66.26,45,3,No
7669,29,Other,Operations,Associate,Post Graduate,28,116648,4,73.76,69,3,Yes
7670,53,Male,HR,Senior Manager,Post Graduate,28,124613,3,61.72,90,1,No
7671,49,Female,Finance,Analyst,Post Graduate,18,132326,1,60.24,97,1,No
7672,33,Male,IT,Analyst,PhD,7,145509,3,94.8,78,1,No
7673,41,Male,Operations,Executive,Graduate,16,59020,2,85.65,59,3,No
7674,41,Female,Operations,Executive,Diploma,11,95222,3,83.51,54,2,No
7675,25,Other,Sales,Team Lead,Diploma,14,27961,5,80.55,53,3,Yes
7676,30,Male,HR,Executive,Graduate,4,63779,5,89.07,29,0,No
7677,26,Other,Finance,Senior Manager,Post Graduate,33,96433,5,89.45,78,3,No
7678,33,Female,HR,Associate,Graduate,2,86483,1,97.41,58,3,Yes
7679,21,Male,IT,Senior Manager,Post Graduate,4,130769,4,69.78,35,2,No
7680,40,Female,IT,Team Lead,Diploma,33,137302,3,91.41,57,1,No
7681,28,Female,Operations,Manager,High School,8,119711,1,99.65,56,0,No
7682,30,Female,Operations,Manager,Diploma,23,73571,2,61.16,92,2,Yes
7683,29,Female,Finance,Senior Manager,Diploma,4,38065,3,74.96,6,0,No
7684,23,Male,Marketing,Manager,High School,26,31805,5,77.44,78,2,No
7685,31,Other,HR,Manager,Graduate,19,34504,1,92.87,51,1,No
7686,32,Other,HR,Team Lead,PhD,1,106946,1,60.55,50,3,No
7687,30,Male,IT,Associate,Post Graduate,22,99410,3,83.94,92,0,No
7688,45,Male,HR,Executive,Post Graduate,33,133804,1,95.7,13,2,No
7689,45,Other,Finance,Executive,Diploma,28,130084,1,65.91,73,0,No
7690,31,Other,Sales,Manager,High School,34,54266,1,64.62,23,2,No
7691,56,Male,Operations,Analyst,Diploma,29,50743,3,99.99,37,3,No
7692,59,Female,IT,Team Lead,Diploma,2,137381,5,93.04,1,2,No
7693,46,Male,Operations,Associate,Graduate,9,66678,1,87.9,70,3,Yes
7694,34,Other,Operations,Associate,Post Graduate,33,31390,1,75.96,34,0,No
7695,59,Female,Operations,Manager,PhD,0,52582,4,94.16,91,2,No
7696,21,Other,Sales,Analyst,High School,5,83751,2,96.91,39,0,Yes
7697,24,Female,HR,Analyst,PhD,5,78803,4,89.3,49,3,No
7698,50,Other,Marketing,Associate,High School,15,139373,5,75.92,25,1,Yes
7699,32,Female,Operations,Team Lead,Post Graduate,0,110271,4,83.34,95,2,No
7700,55,Male,Finance,Executive,Graduate,4,70978,3,63.94,14,2,No
7701,33,Male,Operations,Associate,PhD,24,52323,4,66.32,85,1,No
7702,51,Female,Operations,Associate,High School,26,26226,3,91.32,86,0,No
7703,58,Female,HR,Senior Manager,Diploma,25,136238,4,61.17,9,2,No
7704,43,Male,Finance,Analyst,Post Graduate,15,120306,4,61.97,88,0,No
7705,24,Male,HR,Senior Manager,Graduate,25,140736,2,80.32,26,3,No
7706,36,Female,Operations,Senior Manager,Diploma,27,141351,3,66.82,25,0,No
7707,27,Female,HR,Team Lead,Graduate,27,89335,5,71.75,17,3,No
7708,42,Male,HR,Associate,High School,29,58555,1,75.95,64,2,No
7709,49,Other,IT,Executive,Diploma,12,102673,5,80.89,65,3,No
7710,31,Male,Sales,Team Lead,Graduate,24,57256,4,71.34,31,2,No
7711,53,Female,Marketing,Analyst,Post Graduate,18,54093,5,79.34,94,3,No
7712,49,Female,Sales,Executive,PhD,12,82445,4,74.83,75,1,No
7713,59,Other,Sales,Associate,PhD,10,74816,4,63.24,76,0,Yes
7714,32,Male,Finance,Manager,Diploma,22,48637,1,94.69,58,3,Yes
7715,27,Female,IT,Executive,Post Graduate,13,96469,2,71.25,62,1,No
7716,59,Male,IT,Team Lead,Post Graduate,9,62598,2,84.37,92,1,No
7717,46,Female,HR,Team Lead,Graduate,33,97504,1,82.79,58,1,Yes
7718,29,Other,Sales,Senior Manager,Diploma,22,61273,5,67.97,2,0,No
7719,54,Male,Marketing,Associate,Post Graduate,20,103478,3,61.2,67,3,Yes
7720,33,Male,Finance,Manager,Graduate,19,106151,1,94.28,15,0,No
7721,56,Other,IT,Associate,Post Graduate,31,143389,4,79.91,62,3,Yes
7722,45,Female,HR,Executive,Diploma,13,58374,2,76.58,9,1,No
7723,44,Female,Marketing,Manager,Post Graduate,23,138536,2,90.52,13,1,No
7724,37,Male,Sales,Associate,Post Graduate,17,67669,5,61.33,50,1,No
7725,22,Other,Marketing,Senior Manager,Post Graduate,29,51108,3,90.61,82,0,Yes
7726,33,Male,IT,Manager,PhD,27,38652,1,76.36,42,1,No
7727,51,Male,Finance,Manager,High School,13,59076,4,82.06,93,2,No
7728,49,Female,Sales,Executive,Diploma,20,98894,4,90.1,67,2,No
7729,48,Female,Finance,Manager,PhD,33,83614,3,81.87,61,1,No
7730,47,Female,Operations,Senior Manager,High School,4,48043,5,62.47,99,0,No
7731,35,Female,Marketing,Analyst,Post Graduate,30,30329,3,89.14,61,1,No
7732,51,Female,Marketing,Analyst,Post Graduate,2,37930,5,91.45,31,3,No
7733,35,Other,HR,Team Lead,PhD,22,60421,5,78.48,90,2,No
7734,53,Male,Sales,Analyst,Graduate,29,44709,1,77.56,22,3,No
7735,40,Other,Marketing,Executive,Diploma,29,60983,1,70.08,82,1,Yes
7736,32,Male,IT,Team Lead,High School,6,93512,4,85.77,33,1,No
7737,57,Female,Operations,Analyst,Post Graduate,4,26219,2,95.28,74,3,No
7738,29,Other,IT,Analyst,Diploma,5,102644,5,86.24,18,2,No
7739,43,Male,Finance,Team Lead,Post Graduate,13,72479,4,90.85,22,0,No
7740,28,Female,Operations,Executive,Post Graduate,10,112614,2,93.5,43,2,No
7741,52,Female,Operations,Team Lead,Post Graduate,1,65937,4,69.05,50,1,No
7742,34,Other,IT,Executive,Diploma,30,62241,5,76.08,39,3,No
7743,47,Other,Marketing,Executive,PhD,26,109627,2,77.44,55,0,Yes
7744,45,Other,IT,Associate,Diploma,15,61566,3,82.36,71,0,No
7745,33,Female,Sales,Senior Manager,Diploma,1,105135,1,61.97,8,0,No
7746,41,Male,Finance,Analyst,Graduate,25,16264,1,83.54,13,2,No
7747,51,Male,Operations,Associate,Graduate,15,132248,2,63.54,57,0,No
7748,57,Other,Sales,Analyst,PhD,8,110221,2,92.26,62,3,Yes
7749,25,Male,Marketing,Associate,Graduate,8,53430,5,98.52,98,0,Yes
7750,33,Female,Marketing,Manager,PhD,4,84708,2,71.59,33,2,No
7751,48,Male,IT,Team Lead,Post Graduate,6,141013,1,80.26,64,0,Yes
7752,45,Female,HR,Associate,Post Graduate,31,128323,5,92.93,31,3,No
7753,55,Other,Operations,Senior Manager,Diploma,28,140102,4,72.59,7,3,No
7754,59,Male,Operations,Analyst,Post Graduate,2,139037,1,66.31,22,2,No
7755,27,Female,HR,Manager,Graduate,29,126560,3,89.56,31,2,No
7756,58,Other,Marketing,Senior Manager,High School,30,18524,5,87.93,37,3,Yes
7757,52,Other,Marketing,Executive,Diploma,26,33361,3,82.8,98,3,Yes
7758,23,Other,Operations,Analyst,PhD,5,73242,2,97.78,21,3,No
7759,59,Other,Finance,Associate,Post Graduate,28,15099,4,98.2,26,3,No
7760,57,Male,Operations,Team Lead,Diploma,8,133314,2,94.46,84,2,No
7761,42,Female,Marketing,Senior Manager,Diploma,19,75167,1,71.72,60,1,Yes
7762,28,Male,Marketing,Manager,Diploma,10,90404,4,69.01,51,1,No
7763,37,Female,Finance,Team Lead,Post Graduate,18,19279,1,93.43,28,0,No
7764,47,Other,Sales,Executive,PhD,9,48938,4,86.05,12,3,Yes
7765,53,Male,Sales,Team Lead,Diploma,4,99266,3,75.85,36,0,No
7766,37,Other,Finance,Manager,Diploma,22,33711,1,76.39,41,2,No
7767,32,Female,Finance,Executive,Diploma,5,68634,1,94.13,44,0,No
7768,47,Other,Sales,Manager,Post Graduate,30,15224,2,66.53,41,0,No
7769,28,Male,Sales,Analyst,Graduate,17,113006,5,97.76,33,0,No
7770,43,Male,Sales,Manager,PhD,20,27242,1,85.33,33,0,No
7771,49,Female,Sales,Team Lead,Diploma,14,49208,4,91.65,73,1,No
7772,40,Female,Operations,Analyst,Diploma,30,101870,2,74.83,78,1,No
7773,36,Male,Operations,Analyst,Diploma,9,72498,5,83.48,26,3,No
7774,37,Male,IT,Senior Manager,Post Graduate,5,40645,1,90.0,79,3,No
7775,36,Male,Finance,Team Lead,Graduate,23,63238,3,77.41,41,0,No
7776,39,Male,HR,Team Lead,Diploma,32,84859,2,79.52,25,3,No
7777,28,Female,IT,Executive,Diploma,27,23493,3,83.28,51,0,No
7778,58,Male,HR,Manager,Post Graduate,27,118505,4,62.54,26,0,No
7779,58,Female,HR,Associate,PhD,9,67367,2,94.53,50,2,No
7780,49,Male,Marketing,Manager,PhD,22,115921,2,94.67,67,1,No
7781,56,Male,Finance,Team Lead,Graduate,14,78629,2,71.26,60,0,No
7782,46,Other,Operations,Manager,PhD,13,20460,5,95.19,33,2,No
7783,51,Other,IT,Team Lead,Diploma,13,45309,5,89.81,74,1,No
7784,32,Male,Finance,Analyst,Post Graduate,6,127201,1,79.33,2,3,No
7785,37,Female,Sales,Manager,Diploma,17,36585,3,73.91,24,3,No
7786,35,Male,Finance,Manager,Diploma,14,58402,1,75.98,24,1,No
7787,29,Other,HR,Team Lead,Graduate,32,104153,3,81.38,64,1,No
7788,59,Male,Operations,Team Lead,PhD,21,93101,1,76.5,75,0,Yes
7789,32,Other,Sales,Executive,PhD,16,144622,2,76.81,81,3,No
7790,52,Male,Finance,Manager,PhD,25,107051,2,68.12,36,1,No
7791,45,Male,Finance,Senior Manager,Diploma,14,96772,3,88.31,12,0,Yes
7792,59,Female,Operations,Team Lead,Post Graduate,17,50740,2,84.38,81,0,No
7793,38,Other,HR,Senior Manager,Post Graduate,7,60913,1,99.68,14,1,No
7794,35,Other,Sales,Analyst,Diploma,2,29162,5,65.65,5,0,No
7795,52,Other,HR,Analyst,High School,13,56697,4,64.55,38,2,Yes
7796,26,Female,Operations,Senior Manager,Diploma,33,111538,1,80.64,12,2,Yes
7797,55,Male,Finance,Associate,PhD,32,32124,3,66.08,75,2,No
7798,54,Female,IT,Analyst,Diploma,0,78390,2,84.42,73,3,No
7799,58,Male,IT,Senior Manager,High School,34,74227,4,67.84,25,1,No
7800,25,Female,Marketing,Executive,Diploma,9,125277,4,79.32,26,2,No
7801,38,Female,IT,Executive,PhD,18,57687,2,84.45,21,3,Yes
7802,36,Other,Operations,Analyst,Graduate,10,139215,1,78.32,96,1,No
7803,28,Female,Operations,Senior Manager,Post Graduate,34,55326,2,72.8,79,0,No
7804,45,Male,Operations,Senior Manager,High School,1,148701,5,91.29,64,0,No
7805,52,Female,Sales,Senior Manager,Graduate,2,109114,3,94.19,42,1,No
7806,46,Female,Marketing,Associate,Post Graduate,14,43206,2,71.12,42,1,No
7807,42,Male,Sales,Analyst,Graduate,27,135635,1,92.54,64,0,No
7808,51,Other,IT,Associate,Diploma,1,21032,5,75.67,10,1,Yes
7809,30,Male,IT,Senior Manager,Diploma,29,69012,5,79.5,85,3,No
7810,32,Male,Finance,Team Lead,Post Graduate,4,114014,1,69.27,92,1,No
7811,48,Male,Sales,Senior Manager,Post Graduate,5,110896,3,85.03,33,0,No
7812,26,Female,HR,Team Lead,Diploma,4,78493,4,64.04,66,3,Yes
7813,40,Female,Finance,Executive,Diploma,11,138913,5,83.67,94,3,No
7814,25,Male,Sales,Team Lead,Post Graduate,3,31333,1,99.59,76,2,Yes
7815,43,Male,Operations,Executive,Post Graduate,23,116690,5,90.14,57,0,No
7816,29,Other,Marketing,Analyst,Post Graduate,24,37639,4,95.8,10,0,No
7817,49,Female,Sales,Associate,PhD,25,82663,1,78.57,49,3,Yes
7818,36,Female,Marketing,Associate,PhD,32,128092,5,65.68,71,1,Yes
7819,42,Female,Marketing,Executive,Diploma,20,33479,1,71.54,9,1,No
7820,28,Female,IT,Executive,PhD,22,63790,1,61.96,78,0,No
7821,40,Male,HR,Senior Manager,High School,11,47858,4,80.07,7,0,No
7822,34,Male,Sales,Manager,Diploma,20,19005,1,85.99,63,2,Yes
7823,59,Other,HR,Executive,High School,12,116460,3,76.98,29,0,No
7824,57,Female,Marketing,Team Lead,Graduate,32,49025,5,82.53,35,3,No
7825,54,Female,IT,Analyst,High School,5,137632,2,72.83,29,0,No
7826,31,Male,HR,Associate,Graduate,11,52864,3,63.43,55,3,No
7827,53,Other,Finance,Team Lead,High School,29,47983,3,77.28,94,3,No
7828,51,Male,Marketing,Associate,Graduate,17,69616,1,81.91,68,3,No
7829,54,Female,Finance,Analyst,Graduate,15,73541,3,99.31,18,0,No
7830,27,Female,Operations,Team Lead,Diploma,6,53948,3,73.89,48,2,No
7831,43,Other,HR,Associate,Post Graduate,0,24744,3,87.11,97,3,Yes
7832,27,Male,HR,Executive,Post Graduate,27,34318,1,92.9,76,3,No
7833,45,Female,HR,Manager,Diploma,2,82628,3,73.42,61,0,Yes
7834,23,Female,Operations,Executive,Graduate,9,118532,2,97.2,60,3,No
7835,58,Other,Sales,Associate,Post Graduate,13,54766,3,73.55,24,2,No
7836,40,Female,Marketing,Senior Manager,Post Graduate,14,28449,1,98.79,77,2,No
7837,54,Female,Marketing,Team Lead,High School,5,96077,1,60.09,10,3,No
7838,50,Male,Marketing,Manager,PhD,15,148931,4,85.37,29,0,Yes
7839,37,Other,Sales,Team Lead,Diploma,17,46233,4,91.6,70,3,No
7840,30,Other,HR,Senior Manager,PhD,34,127719,2,71.2,65,2,No
7841,55,Other,HR,Senior Manager,Graduate,24,130829,5,64.68,34,1,Yes
7842,40,Male,Operations,Senior Manager,High School,32,98023,4,60.97,42,2,No
7843,38,Other,Finance,Associate,Post Graduate,32,44272,3,62.98,66,1,No
7844,47,Female,Sales,Executive,High School,18,134340,1,81.72,96,1,No
7845,56,Other,IT,Associate,Diploma,10,29601,4,93.57,50,1,No
7846,43,Female,Sales,Executive,Graduate,2,95890,1,62.53,45,3,No
